equation_form,equation_id
NA,c9ab033314ceb92dc45776f9e05dbd41
NA,0f4c9be2f947f0a983e056f5cc7f8b75
NA,f2b4e59f5259311309872a64003e114d
NA,1971cd4912de466ed966c458e57e2dd8
NA,be5c4f57b0c6fe45dead42170df5429c
NA,fd7ac5e13c474dfbadf8698939c6ba25
NA,02defa7bee9902a33c44caaca616f991
NA,6d163c922a13f38f3357a38ac94e9392
NA,4dedff2d1b8588867be870683adcfb18
NA,f43e9904787f43f8a5c1c12270393355
NA,ab0d4a10e7e9548a9997a7411217c1a2
NA,1b3c30bb5e46ace37975dad19c1982ba
NA,39437ccd347cfffe2a4ceffd864f68b4
NA,66bfbccfb204ae5e29a291617a735149
NA,c2643736efbff630fd657360a97636be
NA,d70e93784b8d9256bcbd31883c9e3904
NA,2402fc15c85f495e8a7fa020d8d159a6
NA,6ef3fcd1d7b04d036f74695187330f79
NA,9b68410e1f0ba55e2b770a2c7fb5b73e
NA,2d86a5f214d63686531452e5d7aad30c
NA,d1795ae52d033b2dca6200d5f25c6777
NA,94b18efa2ee7220022cf390698bee117
NA,95fd50f6230b8cca7e2400361d8fa60b
NA,bf37a379572bbbbbeba7e892ffdcbbf1
NA,831978822d8b5d5b294497898d6b7f56
NA,3baa5327faf99ac87269347bd2a8bef4
NA,3ba7ddc182b62c413f4c9ab16479a4d3
NA,b44ae8281684fe8104983fd01575447b
NA,a54b14f2133a8593e37d092514a8e305
NA,57f1873ef5a20c9f5d26de076b822e89
NA,8400f7e8cdc946c97454b09bdfd74e17
NA,084b7ae88516d5b9a87deb7b81b5d429
NA,cd7832d12c17afbd4fbb22783695f9d8
NA,7a138045b2b2b76487657db4ecd99228
NA,67e6d4299343b35b1c8b6d751248787f
NA,e2d5d73a4a36125cba6996e093566566
NA,f3c4a78688e25d87ef2db6a648f2e373
NA,bcdfd4a96e3ccebd50cb301ce51381d0
NA,f9c8aacb41f7f0bc830b6975e72e01b8
NA,0072e6672584b91716d4560b0ea27e8c
NA,9d8ee20d11c46e4ac427846156862dd3
NA,d9081a3b7d5d661aa74beb4164bf6c17
NA,aa4187615c60ec9334fbaa783e14b764
NA,e0753fafe617efe87f11061b2e5b653a
NA,d3beb1ba41eeb58077eac809f2c29578
NA,74087bfc1c6b24875fec316e91fe745f
NA,e8a8e31c31c8b3f69a4d5759cb4fc561
NA,c988ad3890d68fb6ff9b62fca8bd85d2
NA,dc87f6c5ce204650bf495e0fcf8cd93e
NA,a579369a1d7515961e14849c339745fa
NA,b8f12df148ebb71f09c373b6724ffc05
NA,8a337de04a14a60618e0ea19b97aeb64
NA,56245d3af3f0fc8832c0abc5445736c9
NA,10a2b12021760f87c05f8806f2eed28d
NA,75f4a6a65fa626d3ae24493318c87a15
NA,6ac72f3aff688040436f6f943b30cf5b
NA,99308b8fd150cef51a939d55632d2306
NA,663e809b18bcd250a12a9e76aa55bfa9
NA,201888c3569792ef9a6bf372512f5618
NA,e563f4f69c62e1818e68b14939fffa14
NA,e732fcc7c40a977fcde276ba88fdfd4e
NA,df6a212a099343d90c4972d2607a311a
NA,3ffeae2aa9a373f31f77fecba527fe46
NA,0f94cf7fccb5b1a283098afcaa3d71d5
NA,6ef890806189bde7ae80093a268b4b98
NA,e96eac2d3a785bb9e2bc9f9364cebf46
NA,850ec25dbeb1783f6af68d4090095be2
NA,91fa064066f04afa096cab679b920ea0
NA,5f236f01456868e35a270aff4ee5f542
NA,253627f672d00de71d6ba80b1cfeebc0
NA,2d09aed6e6ee764783ab1304bbdf2cbc
NA,494f044759b103f4e7d59ec31d62ef61
NA,f6630082fecc467556dbda1737a90365
NA,de0949a890350bada58c6bf9ee304b8a
NA,e28d9fd871bf796eace21a4ca03a020f
NA,0a43898c2f463af46b35e1ad5cfa9a1b
NA,e8ec0ec63bea8661d5367b1e84ce858b
NA,7380a82211d7d0a1c7a9abc774611396
NA,1562c5dffbcd361e4f0087297ad9d211
NA,9e3b1b638ad4582fb91546734f203f9a
NA,5566e7f2d4d856695ebca0f5370057e9
NA,9e01d3a70f0cb76dba94e99c330f379b
NA,4343c4381db9d9de31fd874a216309cf
NA,f8d3d66fee6dc5b69cf4a833985933d8
NA,4587858a6704dda146701e66af187bec
NA,a89b6f3fd572ee5edf0a2d0550762946
NA,927597332f4cd7196a55086ddadc529d
NA,756a9f49e0639b5a53b1ecd2e241e4a5
NA,16b5423a661cddaa89d76686c943b0c0
NA,e85e160c0667353155d883d466b1785e
NA,2c95491345a428503016dc5ed2c676e4
NA,fddab3943bdd1e6e03d8e5776be7fa83
NA,96f6a7977ba25309e6ea545c0d07262d
NA,53e15c1987648c59987d88a301232ad9
NA,29742d41e825cdc6b748b5ad249ecdeb
NA,3ec6dbd0a03054713d31b8d429f09e17
NA,4410f5865ce94e1df68fb089aab63971
NA,6de43ef68b2bc98cb52d07341dba04ee
NA,7f3437b661195d4c86e5582ebed34116
NA,cbd5e210d193b133f82eae2fa9c66b29
NA,7dbf92bcd1e79429cc1c66e1f125e536
NA,e2c5a86c7ef6ee7610eeca1d408920b2
NA,a8ed791c0e66c92d1e465a88f2f6ee9f
NA,fecd234acf96bf00649119a484605600
NA,f9c217e09e601e709e7e42a9cc36b02c
NA,a4d2f8bc0a5e1290d12b6f263a675513
NA,26b11951ffda294bf310d2215f81eb57
NA,921d41c6abae458b82f8908981ecf52e
NA,f2b7f01153639c96d276af12b5a0ced1
NA,88fe14c6a9883380d1daceebeb4d1c6a
NA,0c35c93ecf03132bde8f86d279278ccb
NA,2f43d5d9597ff31a39356b14adcb746b
NA,3b32f87b9f1ccad345d258dfd7012602
NA,92584a33576ad6667cdba295456bb2e0
NA,496bbb849b4de43057cf98d3a08288dd
NA,1e3dfa2cd15ce006265bc53b8400172c
NA,b1b0a7b4f3df75d8aa00551764fb2992
NA,d6ec9beb90be18015db9f1bbc2caa2ac
NA,dc059ce26846a2ae55f28f77bc5aac59
NA,c965f7ae12d5e502e6433822b100f7ac
NA,fd30589010dea0cbda25fb9a8e93e327
NA,8abb97fe9e8282dcb052ae54eada1957
NA,303a06c97a7b19553cc6d206f8650d4d
NA,0e311b4bdbdb81548cb892276977ea78
NA,9c26bf398a32467d53f922c1369d577b
NA,62b291d6033faddc24afed9eb7877405
NA,4d455f5380a401b83fbb0e85d6ddc279
NA,d3592f736d5a1f939b8c85723b5899a4
NA,fc1a769d61dda78ec1ff5cfb286acc23
NA,e2edc461884e24342ba82324484864ca
NA,b0c748c9f2cff63e0c5532da2c310a5e
NA,99d15e8fde4b9b5751c4c502fbff25fa
NA,9ceef653440c892de0ec187303659ad1
NA,0b78a51fd0cb3fea55b399f40e302e4b
NA,1745b8ab0cbd597c175ddc8ca8f467a3
NA,dfb18b752f8b4ea8a8d9a74e19875a96
NA,66e7b18e369737c7025510ca92208ce2
NA,3c1ed0581fb203327cc462c863a55a1a
NA,f14f8e7b11572589d9fbc609f4beb829
NA,cec7cdb9c6234400288d3519724f462f
NA,090eb1a04b499aa0869bb7c1701264e5
NA,554d7c043f8002d2003d6c72c736beec
NA,7ced150400239a1fed970cc741909233
NA,c490a16e43e3d1f7bc34860a79a97b21
NA,cc5ba15197379903b2cef73bf0229b06
NA,a988e38137c6c160451536dba20aaae5
NA,6ce20dec86dcc03966e36d8eef4954fc
NA,b6e6279539628b7a3c8100a8d0aeb3fe
NA,080e7b37df68a8c3ec35132b7403db97
NA,703c7087e2038d3d6f1644f43a9b8991
NA,fb23952cb56e78bd2284db9ccc9d96a1
NA,24bb154e7eff5aeeb7a94f85e68aa3ae
NA,2d8df1bd35441b9d5b8eae38ce06f883
NA,e4e6ac0e13ff8d7a63dbf056e6f417e4
NA,e8fddcc9088e359cf2c89f8689106666
NA,345800a4db35088151f15720b0bfecfd
NA,2ff5a09d0fe6d823f13ca5df10e7b79e
NA,8ca9b5e79d70cae7692a1041ced12334
NA,ec3faf723824d676aeb0ff858ccb85f5
NA,9c2b9a91353daf96a42346d65faed75c
NA,f19a53f494ce0b4d16306e7b5aa14df7
NA,6c61a66655097b40eeacdef63089a8a2
NA,fb3db6d40caa13629ac4372ba4532e3d
NA,a305bbbeee09abc88261375214c703f7
NA,13e19c7369b879bc5ae1fc8c6972a30c
NA,758dae2ed135d6855252153e4cb90582
NA,b25c0ebe955403df81007b749420b78f
NA,eaac3e53b5b41494385f68a2899ac9ef
NA,dbaef23bf390592750f02d10f4331d44
NA,2b955645a8173118e13956b6529e0a9c
NA,d69dfe6fc2e743f1d84d1baad7f56d94
NA,b6f8980b066658495a75643ab07954f1
NA,b4942b13303b5152e56a1074e61dacbc
NA,74280bcddd9d49ce1de78d0db7bb7a9e
NA,c2451180bf423c2691b30ab7b65ae950
NA,eb0ca670cf4db4526acf0d44ccf65c98
NA,8a935a4eb0d4d631fdaae3e3c1e5330b
NA,482b2baf6530e4352f2599d555011e2e
NA,0ad74f365d29da269b037b93bb4bb550
NA,aaf9a6c3258abbe4e1ef8bc42d935ae3
NA,799dbd2d9a516def2567d443349a2bfd
NA,6f42db74a76229a2da5c234902d0fed5
NA,35e435a597058c05955c113e3bdfa742
NA,bf4f03d5c192645c7b7ebe0045cf2d9e
NA,90148cf298e92196953c768750a7e810
NA,086a0705b16bd88056ecd0cc93895b2b
NA,55ebaa9f7cdd50fdbcebc27b9beaf943
NA,6f6323a2f82c9787b87133ce8c29d25c
NA,d7456209b4f5bba60dd3b3a6e2ea4c43
NA,40a3b6cfd5c873bd32672132055cd044
NA,054a1b08a13df125766a2cebdae7fa8f
NA,2ef8913242ff23311726a810781816c6
NA,574d93c843f3400e83699f11a49eda75
NA,049206711d2671bbecf2b8ff8acf359b
NA,46d32b6d18efdeb6e6f9a71e43b5c258
NA,1b19bb03745012df6f99dd4182d6261b
NA,51c90f00fe687578f553782ad11f2a37
NA,e8b4e95454d20b70211be69fd014e520
NA,804f70a073871754b328cf3fcb746556
NA,bf1d11094972c945b5f06dd05e18a87c
NA,4b34d9017932fb37a073d064c10517ea
NA,2e831a0a66e8e181153defb8a79ee698
NA,1da06f838ea08f38e67ec6cbdac0fc67
NA,57e324a2fcb462f22f01de0379b13a35
NA,8c9e8aa37e29828bcbf9ab3b91ea7490
NA,ac43244036cedbbc744639b41a6cb8d7
NA,8047c99d15339d97354edb4009d31f9d
NA,e86ab3d8f92c1630d96bdec57bae738c
NA,6562896482b6e2d57e23fcf68f708e80
NA,5218544efbd30f414a0a722c5a06de7b
NA,aa5f49d8dd9b65f79b771fbb9252387a
NA,ce78d04abf421b63901cde959bc01491
NA,9b8b76184dbd94043e7a3b9f34dbc635
NA,d8bd1243de1961a0632090b61b81303d
NA,05e213a7f36d11b1772e9ff7474e5cea
NA,f4e5bd8fb9801bcaf57931d3bd67302c
NA,1715f67dc6465ca2d5e8c0567685d60a
NA,f67e688c06d2789236d4cef427e97a2f
NA,c8dd75bd5f401fcc00a5d47332d80279
NA,22731d3152dec39d69638a648a1fa23f
NA,34a8644202ba60edfe3ea5c3eca4d068
NA,74bce699c7f0f24b446c0611efe8bfd5
NA,678e03a395dee10db2e131ecdf8df4b3
NA,1a34fe3cb2972c1f1bae2838c9ef4d45
NA,b7876e75fdc983d31bf9cf1ef921897c
NA,5ee94450c6b5dbb86ae9047736c4ae83
NA,d227d26fa30a66ac15b8be1e0f40ffc9
NA,0836e73b264d6de8ef7f03d1232c29e5
NA,b8f9186780a4eb3773b7b6612b2fafbf
NA,be02eaf730d02a69d1a23b6d115929ba
NA,752b6521314d0a84773837ee2549cb69
NA,c1d7d25ec0403656aa3513c780a84b2e
NA,5049b7862fc8cf5355ef848156d0faac
NA,63724f8c4793227336bd97588f30bb7c
NA,dc43626e541c504c080d3e1f02abcd08
NA,64bd9bac4e19de9338e147c428c9c589
NA,8a838ceab79a62604845e0fba0ca5306
NA,55f8d28c1485020d977ae514a7a85518
NA,b21929295e14b29b84be49a2691450ab
NA,d1f1b0d3d881ae6cfd3cc3eafb9c09b2
NA,356176a87effecebac80144b563178d5
NA,3c78a1ebba0e054f9eff3cd59c6f3af5
NA,6acab2d00d5a292f9c731ece97bbafa1
NA,3bacf5bfe8220dc91ba63064a5f55f30
NA,130bd3551a1d44b767c7fe91c9bc3449
NA,51a96821871e405056441fbf362f24bf
NA,118727b3663f7aa5b8934c837b30bf5b
NA,c89cb6fd3da0d42c1207e7afd98b4def
NA,5422e6abf9eb9e670d10248536306911
NA,913bdf6ac344f674d3bd79095c342cce
NA,6a942427ec30b0bcbff5fc0ab1207c6d
NA,889381f3692cac6965357a53ff05981e
NA,6a04c505bb59860be7e2dbf97add3209
NA,709a26874234b6cd3ed6a41c2730f7eb
NA,71b0c9f8c2861e487acb90da48fa85ff
NA,ea88eb2afbdd3fe41c1c5f617ab3ad20
NA,15624f2b463243f004ac5f1b1ebde016
NA,cfa000b09023871cc652db373dcb1ce4
NA,aa3256e0553c7c6733ffd39f2abe759a
NA,d7ed051615474f2eb7282b0670392b56
NA,33b0af11b37d5442d25bd65c717509b6
NA,c3f54b3a434011f3f7b0d5e8fdbac4ff
NA,805b916b185165c061a3d34ed6f45cfa
NA,8a2d873279b3b4e276d8a64991e59699
NA,37775b76c9ad24191e4cc33455b0cac9
NA,83cf8bad9f41e5efaba9257123ee4bb8
NA,11bea1386a5944e67c1c562e624b3f55
NA,ce863e255c2b7f1fc4a0fd9da3251ecb
NA,7dcd26d82d8bfb6862b3c3e0531680b9
NA,acf7143228ed73f8307bdc897b5513ef
NA,680a93e4d573c4eb7c4048b3b50fce04
NA,8014186fbe96873de4923ad7fe019d71
NA,5d0f10fffbc0d05257de39b907859fdd
NA,c7a4a674b758c8d214ef318b869ea617
NA,c368f8c8ffb9db6064db7f137f0c3f89
NA,dd3a5d9fecc12bd4d2908c297e0b6646
NA,d8f3dc87c61ac20457a06c030164a8d4
NA,5ea903bdce42ecf84c39c12e8f844036
NA,5805dab9e577be60c9ce9b8642e62244
NA,0aed40acc9878593a5d0d8478504a5a2
NA,7f0b0ab4aefc63be673b87a9a3381d77
NA,5783fb95fcc4a2357d827b77d25f746f
NA,6deb337c8883321dacb253be0dcc08a3
NA,59cd5348e6f4efc5d54483528446ba82
NA,4c68c9b638c94855b32761f0347249f7
NA,6be6642b2391a6a3537d86c8dc7a9871
NA,5542fbbc347ed1483cfc10513221b743
NA,7aa7d26a6d2496e837ef5af47bcbf5b9
NA,721439c2a1d214e5eb808a5ccb58eed3
NA,bc6b3c1dadc5968eb4ef9f8ae670659d
NA,388a2cb98bf4a8177bab7b59a471811f
NA,2dbdde03b36800496340516791ecee3c
NA,7eaaa603fa18433f6a1602357c76fe29
NA,a6a4e7d1cc312b226ee5218b79bae84f
NA,4c713c4a577665e7de48e927d71fbf41
NA,778ee85ac3c8fcdf85a9b9bbe9a9da2f
NA,7e6f75f05327e55ddb6fcbc48542c68d
NA,4f8f6c548bf888e8bd3cb190fcd86262
NA,d6c20bb87a38229f9f5ba1285ac2f45f
NA,2c7404c75b65c61dbc14d7af4bb89cf6
NA,e1dd5be164244464575ca1af1fc0cc58
NA,e5f45e7b6ab382786b6bd1341f35ba28
NA,50c0bec815a9197ee92afa5ed2cb1a2c
NA,0c7e522b16411ba9e538f2b6449751e7
NA,c2dd060b643b85c5dd4ab44cb6555a12
NA,02147282dede964cc2f0c0f6f2466388
NA,fa9efe8fb2a89fe3982d0208e9abcc94
NA,f43da60b957f3f5106e8b78b5693e29f
NA,5a5abed8be0e73d8c703de8b18ecce03
NA,34f7a205dcd8a6bfd56067a2ae1c569b
NA,6af8b04e1d522283ca032cd7831e3799
NA,8b9d240634a5eb8c3f995838df1ab62c
NA,50a8866cd5da193df2aa790578286a32
NA,b2a7ad1a39fb4a5ad07a689e159c393e
NA,05c16a39dc8ed0d92d34bc55455cb829
NA,27cbcaea7833b8305e72b005b48a8ed4
NA,bafb6bcbd6bfbc625ae569eb491e92ce
NA,3e761726cc97d67559ef441b494441ff
NA,96d62f730a08d5a365b6c3cff4ebd299
NA,88c0d71ac6f21a23ec240ec650c5d0c9
NA,aa7e170effdbab5894d295a56ae7805a
NA,216d841f9aa023e9e7d1e76ea6320496
NA,db37a8a823e38d36237818198cfd8fc2
NA,d2799ba4c5a945b50ee15464e59acc5f
NA,ca873a3fe10c198337d9f6888b0052c9
NA,3d521028150c9c7a8b8894b592cf352a
NA,d45aa174bff3ed4a41ce07f498f9477f
NA,41f62d59b33fae441b93a6135df2b29d
NA,95532a17357fb381bf0cf93bf8cbf475
NA,b8ddbae4534fbf0f6715e749c882a950
NA,dd2adc11d5bf6a213f9a5719c64410d0
NA,e970006426cdf2ff147ed37d89d29a94
NA,d28baabf424c8eb018480b7b528f7720
NA,1a84627e9db2060fb05c2d655cc8028c
NA,43b3b2358a445e2966a70f55c1508fb3
NA,f7904d2037f70c359d12688c7fd86d96
NA,52f9fa855d2d51c9d879eb398930f98d
NA,e57414d8c8c84ef67c32cfe70ebf38ff
NA,d6663680fb62b109386738b269167c6e
NA,608baa0f142519b839f090687fe37ff1
NA,c2a37c0e39ca684aaaf9878e4e72b3a3
NA,1c72e05e130404cfe3581966b18b0603
NA,fa0401f65d7071106e7bede61f8797dd
NA,48570e57681af6a32f209ad39fc65015
NA,aca104a41483082e10b843bedc7a2389
NA,4cc4b3632ff3763f2a4879f7d4adbd2c
NA,fbb3b48197990450757cdb48aa2b8129
NA,f5eac857c15090b22921d7f5fe10d8ac
NA,5300a4a97432dae0344ed2b39cdf0ea5
NA,37623b39f476299c76b38be72aaf0b83
NA,9f29acfb2cb06287bcdf6499d0a979ae
NA,9d70c391806c5d74c14bfd2405d028e9
NA,94c7e326deb9b0f2489feb8370bc482a
NA,f2de763dd6b3de1c88a8d4c818f8e14d
NA,18ac09a21f30caa2fba771a8b5d298b8
NA,7a80109bc3a41caf5a5611dd144433df
NA,cff0d4041398d57d912f7afd893eefe4
NA,76373cc9609684a5d8d6e6a4d041fd1f
NA,e683a839d75721aa9632bd7c163c6236
NA,97525035d503e351c532ed20f0fb4865
NA,e6bf83ca121cd8d0b2d7dac751357e2e
NA,503048a36c151de198d6bd5b3299c6c6
NA,921eaf8c27194971f0020e49ee6c5f63
NA,88ef134064f110ed4c39fde96cb72acc
NA,86d1aba60c5ad1fc7f9267c7822b438e
NA,6b36b14bfdb8bd32f5f103e430d946c7
NA,ffa2f43a4af7ed3e932d9e2fe3091a60
NA,ad1f5aeefe8b0de3fbe676f7eb190d5a
NA,31586bcd534167bc2fb3c88e7af2f41f
NA,a3b433df63cdebb7e280deeff64f44b3
NA,da2cbbeef3394f61293fef494eb398dd
NA,9c8dfff41311cef045b2c7042b488b46
NA,7a0add138b8f2b9a19349abcb045263c
NA,1caefe242f053a081c93dcf15a20e200
NA,1b50964d181715b484560d8a5c4ab01e
NA,1c40770cc46b5840c704d2095d26731b
NA,e5310bc4e164e5732298dd75eb0a2679
NA,e8be6f1a7653e3b04b1dbcb027f645d9
NA,7a209b79f89de0cc5bb4b2d64244d0fe
NA,b083b7598bd84b6260677d15da14cc28
NA,9a1eca33e4d5e8cb61ddd6db9231ca72
NA,77a63d34e706002fd312c09cb5fd8e6b
NA,173684e962ec2c2280bf12dc70d30dba
NA,d7cb16dfa645111bc1aeefa466378238
NA,a3e07556d96888b7b10c26651b5e14f0
NA,da86e5b85259740b27ffa2fb1cf5d941
NA,87a1938beab1731f09fd3d56d94b67f6
NA,383ebff7c6cdf96efcaf10002382c013
NA,e1bbfb01ac96d4e1e37ef5e9099f3111
NA,c458281468ff06ae89b5912e75402d8f
NA,fdc8e8d0c25803e8691e9249f2293f41
NA,f6ab97e81b1d0f1f40f6716858ecb32c
NA,d5eba5f7b87e58e00dfea840b27ea677
NA,e94eb4cdb632ea8f81c30ae55450980b
NA,21eb91a41be59198e317ccb58ca9d1cb
NA,d9504dc28c2f9930292e08841b8c10b2
NA,5fd7e0bc4a5a380d13fea90eca9eebde
NA,24c0192414877d35ebf774968fa670a7
NA,f475f91fff2ea07dc8696151138cdff1
NA,4c9f7d8632531ff70a36744193101423
NA,f4447458ff53d5a46562b1d10dc03215
NA,fcc86ccab0b218893ab84bfd492db1e9
NA,77be974f43335a86350942e3623c480e
NA,e704f32b79b8e19838537b4923180391
NA,120eeb73c6c0c3fa964527c550d49e9a
NA,c372025359ad784bc84891b55a3e700c
NA,4838f4350fcd82ae0ae15dc08d498331
NA,48e53ee6fa2b2b5fad575784eb43f45c
NA,9134f1da8638cc7b8e43f52ceb13a274
NA,4fa874f489fc65e81d92f9420d8d95db
NA,6e52a06180a17ed4f231238dec53aceb
NA,b5b9924c2ef17b86756cea146cb4491d
NA,9a1f6b4e25cabec1a5d9cbcae26c7b1f
NA,1f91641a3f03f6bbbb2f9cf23842ca35
NA,1768eef7b12f3b71d24b15fd1349ab73
NA,b1ddefc2e8453718d9699408a0407c13
NA,f9fb4a6659f9d51d68668b1e1069a45b
NA,ff428805108091a19f76855a67fc21dc
NA,b6ba4345a8ec357441bb13e57c0afdaa
NA,b8acb449f39b5b26436cb8bdc6a6a05b
NA,9feee383314c692001e87deccc0b591f
NA,2756f3863d11d0d1866868fc77738ace
NA,9fb4115d7d618d0c162d86c8200d7e05
NA,f04a1dca9176ffc82ae73cf286789be5
NA,d26e6f21126a48ebab7d24bd5cde6483
NA,2c176475602666bdf8d75efb5026f81d
NA,61b71ddb0a1d95068af824cb912d321d
NA,d92a968ada537ba63802a55a7ee9bfd4
NA,be860bfe1db12e496fd4e5d10646f893
NA,db8779f06d3e682a11a77a7c008ecde2
NA,ba131cf1f7501159d3dcb605ac0e089a
NA,74234bd4ad4ea399cd32c1805d50a93b
NA,77d1b86d55e82df7e668d0bb3c64240f
NA,4d596c3ba5923def80c32950bc1efd38
NA,18d98537a28e6fc45731430b207965b8
NA,2f6c46c46644f66db7f429a67ccb0406
NA,c27a19d47ee30356bf88a7c0c8b1317e
NA,8fe8b90b376c3b5ef72e016338d5ad2a
NA,03812923df28ff3c26f03cb86aa7c4e8
NA,bb16b62db21566de29fc37b835207dc2
NA,3ab484e383e466a164122eefd6428237
NA,8deaafe035e797e2b738ff06942ff169
NA,a5196c0ced67f467813ddb5499d0bd0b
NA,95d2666605c5234e5a2056b3dd520459
NA,c1cbb522176ae0707d475ebaffb5bdc8
NA,448ed4aa91aafd6419416be8ee914da7
NA,82821a72e3ce83a02bb316c5f7197ca3
NA,f1e302fec03ec4388d7f1fbb00b31ae1
NA,bf16911500b09f91dee6b9c8d4cc5c63
NA,b69e106593f2add7d2b355f76881ca4f
NA,194ab3336b3a01a1f708f977f19c227a
NA,4e86e4cccfe3d41367043e204f29d290
NA,af123749409fe1696017ce1349a3672a
NA,3625cd417b82c2dcf004593ac72eb129
NA,c3beb69ffef533cb79979288f45b6593
NA,3f9d70aeda47cd22ce1ccd92717c9d8a
NA,6a9f753902db5bacd2b3892c76aa516a
NA,921afeb9771d28cdac5818a70620d994
NA,592f53c34a68fc42b2d493eeea250691
NA,407de24b99c4b588bbbc96723e889ae7
NA,fea5eb81eaf07da190b3e8fb63933f07
NA,750e769461170b026ee751c029873c40
NA,8b6744a7276bdbae10e0d9ed7047e1a0
NA,23a4cfa2f5151c05b78ba0a73bc1cf42
NA,858c20c3d1c4d8ff90701dd69197bbe8
NA,289cacdfa3bcd616d32c01e69ac257e2
NA,4536728b9fd7aaad621c1f6db4265e39
NA,a8f3fb6649436d11052be2f75913e061
NA,d47977cb877c822ef0cbeabff2600c1f
NA,1b48897ba1cea446c978136adcc7ec97
NA,d2a6c37b0afbc6e7e1b5c4716389a380
NA,8ad322455ae21ffc09ac30d765ffe100
NA,9d46427f278f44cb19ba355ebe629a7e
NA,8df09cfdaa6e82bfe88195061ba1f8b0
NA,a243519a0caa7ca4859c329f7fa9393f
NA,c5af10f5889e34e98475fa2ac4da1289
NA,9ee26bfd621c57ff1eda088e1f7f7cc9
NA,1637a830f3523906de5b0d1edc5255ac
NA,7925c437359f9531566bf58dedda6379
NA,1ceda73c310e709de0e8ed260addff1b
NA,5e68c7928821fd6eb36ae1b14e5630c2
NA,9fb7c61fc7292c64ab1d5d043b0fa7f0
NA,87ff7f26837747f2aa69171de6f0ee40
NA,15f04900b3df632dbae5fb5cf2993c1b
NA,5f1af978dfa6e760bc1899edef0a5581
NA,aced1d1415949e8c5f399bb089fb4eda
NA,fec844d41bd276861c1006884dbab937
NA,1f53ee78d5d7bc58ba4a65d7e695a922
NA,6c58a61d305e4e31e37bfb06431deece
NA,4e06322387470c8788edf17ca932617d
NA,43f77174af76756bc90c9fc08b39be96
NA,18b34cc1181bcc29b64c04b23dfd99f9
NA,9636190b5abab0c0a3958ae9fc44a372
NA,5374b4a18707b9653080a8dcb60f02bf
NA,eadd22f89c12d33b72a3c894efcb8545
NA,69e988b57a41ece7fec20a8581db04a0
NA,4a6620b0cabf4b91f63831df6c25ea95
NA,81ba0b218ee7b388b956b76e74d0ed99
NA,cf229f1b8413440c852a88f1f9bfaa17
NA,e9fea0ebcf8a7041e0eaa9043fc1fcb2
NA,df07614c15ff392bb11c9d4cc5f84818
NA,a816210ccafb484d6be747724a7c8139
NA,da4050aa308d178b19bb92f5ab23f9d3
NA,21465908a4cd24d56295755f030c9341
NA,7272ba5259cd7d020a82de86c1cb18f7
NA,e86fc346bb54cbf94863d6d1454d15d6
NA,58e4b48813d1d4b0e2b98fa80ab1993d
NA,7f4497260adff7f7b40a766beef78d78
NA,a062076ede002bb79fd43c7c9278fc7d
NA,2add190077380d041ac5f090de2ca5a4
NA,f56d2f0f8adbf453cc0bceed90eb6c03
NA,4baa851ce12590f7d2f9d5e57db8c9df
NA,5a45596fe74c49509cda66357e2560ed
NA,430f4dd82b92282a653ef50094ef8bc8
NA,b20bff2b5c3a994ba586e20fd858679e
NA,6e8072598d190e474b95499779998ca0
NA,078f629b481b214dd5804f49927ce95a
NA,91dbdc0a264a5f2a667806650157d3a0
NA,bff76f2aa0b81c84a250f498a7a73b8e
NA,8b24f8cdd52654365d888fa5cb86a9a0
NA,16ea0adcdf34dea7f309f2d5c21e8ab5
NA,45cec6bd826846cee91aae8c9fb9ec34
NA,04bbe0971fb46fb6cbda03f6aa7889ad
NA,a256f3dfcef9abeede061d1858ad08b6
NA,dc3315490b24e124f82eeaa43eaa1d54
NA,05cd3ced232644b6725301f0a6b70bfe
NA,598660c50859f47e23eeed5507bf1a46
NA,a892b4be6da869462ec70310588adf76
NA,7493388f304d94d0462ed871d492afc7
NA,b60bd6244144cbda4cebd45e52fbe585
NA,a8ae007770030ffa41c8905910d5a12c
NA,077bd012b2c6571665a8dadff4d741fc
NA,2864b726221890951faed6c0c9640420
NA,8896d83d80141776a13c877fdb617163
NA,916449e4a8c29e0034487e88b9eaf6ec
NA,e27e5ec721b8e4a5de886eff6cfed8d9
NA,ea1c2e8554ca10fa49cd7533adaa68f5
NA,5e9f672667f0effbe7bc886dd6aee7d7
NA,9afb4cea8f9bd31a40bf90d69f1b7deb
NA,8e51751e341932b689c02d3384ed1dbd
NA,c4bbd32b4c44b0198a1fc5f2e30a9101
NA,d15967cdfef5bb4e070f3d441b2ba3df
NA,292f6cc91990fe958e3e1f3ee172a1c6
NA,7ddc67eb36e401d7fa47563e6c8bf4ed
NA,4b272b2b7c8ce8f0b39eff57c4d94caf
NA,6fcebfe51e29c8bd69d588ea9d446f9a
NA,ee852340127264805735652f1620bfd0
NA,86e9627b9d3368885f5d1e9b1de9ceca
NA,de140601f4bcb0fd0d9de43d652205dc
NA,62de2ca306ddf548eaa7284f4f48afc3
NA,26375f60f5b723b5ce5d3e4b89a88ee6
NA,88a58847f9e792580c02f9a53f81284b
NA,126d0fcca488dd56c0246ab3e8bb5506
NA,e523e189aac7d014e79930e868801a7e
NA,e2bc7273bec0753de613019790caca1a
NA,cccd9dda64f9bac44aeed81b36c82857
